from,to,similarity
45,146,0.471404520791
45,147,0.471404520791
45,148,0.327326835354
45,149,0.164398987305
45,150,0.884651736929
45,151,0.22360679775
45,152,0.57735026919
45,153,0.0
45,154,0.0
46,47,0.0
46,48,0.0
46,49,0.404145188433
46,50,0.0
46,51,0.0
46,52,0.0
46,53,0.0
46,54,0.801783725737
46,55,0.0576390417704
46,56,0.0
46,57,0.0
46,58,0.0
46,59,0.0
46,60,0.4472135955
46,61,0.0
46,62,0.0
46,63,0.0
46,64,0.0
46,65,0.0
46,66,0.0
46,67,0.0
46,68,0.707106781187
46,69,0.866025403784
46,70,0.160514470781
46,71,0.471404520791
46,72,0.222222222222
46,73,0.0
46,74,0.0
46,75,0.0
46,76,0.0
46,77,0.0
46,78,0.632455532034
46,79,0.0
46,80,0.4
46,81,0.0
46,82,0.0
46,83,0.0
46,84,0.0
46,85,0.0
46,86,0.138675049056
46,87,0.0
46,88,0.496138938357
46,89,0.843274042712
46,90,0.36514837167
46,91,0.832050294338
46,92,0.603022689156
46,93,0.1
46,94,0.0
46,95,0.0
46,96,0.457971426746
46,97,0.07453559925
46,98,0.0
46,99,0.0
46,100,0.0
46,101,0.0
46,102,0.0
46,103,0.0
46,104,0.0
46,105,0.0
46,106,0.0
46,107,0.0
46,108,0.0
46,109,0.0
46,110,0.0
46,111,0.0
46,112,0.0
46,113,0.15194743528
46,114,0.511681719253
46,115,0.353553390593
46,116,0.0
46,117,0.0
46,118,0.0
46,119,0.0
46,120,0.0
46,121,0.0
46,122,0.0
46,123,0.921764801699
46,124,0.0
46,125,0.0
46,126,0.75
46,127,0.0
46,128,0.5
46,129,1.0
46,130,0.0
46,131,0.0
46,132,0.967204151649
46,133,0.0
46,134,0.19245008973
46,135,0.0
46,136,0.0
46,137,0.57735026919
46,138,0.316227766017
46,139,0.0
46,140,0.0
46,141,0.4472135955
46,142,0.0
46,143,0.0
46,144,0.0
46,145,0.0
46,146,0.0
46,147,0.0
46,148,0.305995030681
46,149,0.0
46,150,0.935819200357
46,151,0.0
46,152,0.0
46,153,0.0
46,154,0.0
47,48,0.0
47,49,0.5
47,50,0.0
47,51,0.0
47,52,0.0
47,53,0.0
47,54,0.0
47,55,0.0
47,56,0.0
47,57,0.0
47,58,0.0
47,59,0.0
47,60,0.522232967867
47,61,0.0
47,62,0.0
47,63,0.0
47,64,0.0
47,65,0.0
47,66,0.0
47,67,0.0
47,68,0.792118034381
47,69,0.566138517072
47,70,0.462910049886
47,71,0.534522483825
47,72,0.105021006302
47,73,0.0
47,74,0.0
47,75,0.0
47,76,0.0
47,77,0.0
47,78,0.38490017946
47,79,0.0
47,80,0.396059017191
47,81,0.0
47,82,0.0
47,83,0.0
47,84,0.0
47,85,0.0
47,86,0.0
47,87,0.707106781187
47,88,0.552052447474
47,89,0.867527617236
47,90,0.178174161275
47,91,0.603022689156
47,92,0.695400668358
47,93,0.0
47,94,0.0
47,95,0.0
47,96,0.405134222946
47,97,0.433554984762
47,98,0.0
47,99,0.0
47,100,0.0
47,101,0.0
47,102,0.377964473009
47,103,0.0
47,104,0.0
47,105,0.0
47,106,0.0
47,107,0.0
47,108,0.0
47,109,0.0
47,110,0.0
47,111,0.0
47,112,0.0
47,113,0.258198889747
47,114,0.605227532669
47,115,0.445399334083
47,116,0.0
47,117,0.4472135955
47,118,0.0
47,119,0.0
47,120,0.0
47,121,0.214834462212
47,122,1.0
47,123,0.933256525257
47,124,0.408248290464
47,125,0.251976315339
47,126,0.774596669241
47,127,0.0
47,128,0.196116135138
47,129,0.554700196225
47,130,0.0
47,131,1.0
47,132,0.807207352796
47,133,0.0
47,134,0.19245008973
47,135,0.0
47,136,0.0
47,137,0.0
47,138,0.0
47,139,0.0
47,140,0.0
47,141,0.642824346533
47,142,0.632455532034
47,143,0.0
47,144,0.4472135955
47,145,0.0
47,146,0.0
47,147,0.0
47,148,0.221162934232
47,149,0.0
47,150,0.707106781187
47,151,0.0
47,152,0.0
47,153,0.0
47,154,0.0
48,49,0.708917556959
48,50,0.0
48,51,0.0
48,52,0.0
48,53,0.0
48,54,0.158113883008
48,55,0.0
48,56,0.0
48,57,0.0
48,58,0.0
48,59,0.0
48,60,0.333333333333
48,61,0.0
48,62,0.0
48,63,0.0
48,64,0.316227766017
48,65,0.0
48,66,0.0
48,67,0.0
48,68,0.0
48,69,0.0
48,70,0.0
48,71,0.0
48,72,0.209656967344
48,73,0.0
48,74,0.0
48,75,0.0
48,76,0.0
48,77,0.0
48,78,0.648885684523
48,79,0.0
48,80,0.0
48,81,0.0
48,82,0.0
48,83,0.0
48,84,0.0
48,85,0.333333333333
48,86,0.182574185835
48,87,0.0
48,88,0.8438196242
48,89,0.551825405536
48,90,0.774596669241
48,91,0.618852747755
48,92,0.597614304667
48,93,0.123091490979
48,94,0.316227766017
48,95,0.0
48,96,0.251976315339
48,97,0.0
48,98,0.0
48,99,0.0
48,100,0.408248290464
48,101,0.0
48,102,0.0
48,103,0.0
48,104,0.0
48,105,0.0
48,106,0.0
48,107,0.0
48,108,0.353553390593
48,109,0.0
48,110,0.0
48,111,0.0
48,112,0.0
48,113,0.475190963311
48,114,0.292770021885
48,115,0.25
48,116,0.0
48,117,0.0
48,118,0.0
48,119,0.0
48,120,0.0
48,121,0.0
48,122,0.0
48,123,0.354323157214
48,124,0.0
48,125,0.176776695297
48,126,0.697485832463
48,127,0.0
48,128,0.0
48,129,0.0
48,130,0.0
48,131,0.830057356639
48,132,0.116247638744
48,133,0.0
48,134,0.0
48,135,0.0
48,136,0.0
48,137,0.0
48,138,0.0
48,139,0.0
48,140,0.0
48,141,0.357142857143
48,142,0.426401432711
48,143,0.0
48,144,0.0
48,145,0.288675134595
48,146,0.0
48,147,0.0
48,148,0.0
48,149,0.0
48,150,0.0
48,151,0.0
48,152,0.0
48,153,0.0
48,154,0.0
49,50,0.158113883008
49,51,0.632455532034
49,52,0.263117405792
49,53,0.25
49,54,0.288675134595
49,55,0.0
49,56,0.381385035698
49,57,0.0
49,58,0.209656967344
49,59,0.0
49,60,0.237170824513
49,61,0.682191040241
49,62,0.388888888889
49,63,0.100503781526
49,64,0.404519917478
49,65,0.370991116608
49,66,0.138675049056
49,67,0.0
49,68,0.190692517849
49,69,0.385758374905
49,70,0.524863881081
49,71,0.552052447474
49,72,0.166666666667
49,73,0.703526470681
49,74,0.73029674334
49,75,0.316227766017
49,76,0.174077655956
49,77,0.707106781187
49,78,0.580947501931
49,79,0.4472135955
49,80,0.422577127364
49,81,0.0
49,82,0.622543017479
49,83,0.0
49,84,0.188982236505
49,85,0.0
49,86,0.35634832255
49,87,0.74161984871
49,88,0.450377349111
49,89,0.700472796916
49,90,0.34684398781
49,91,0.17902871851
49,92,0.848528137424
49,93,0.237170824513
49,94,0.182574185835
49,95,0.4
49,96,0.780868809443
49,97,0.392232270276
49,98,0.316227766017
49,99,0.224733287488
49,100,0.613571991078
49,101,0.639009650423
49,102,0.22360679775
49,103,0.286038776774
49,104,0.207950097964
49,105,0.316227766017
49,106,0.0890870806375
49,107,0.615457454897
49,108,0.683763458758
49,109,0.701646415446
49,110,0.341881729379
49,111,0.154303349962
49,112,0.0
49,113,0.33562431104
49,114,0.438250490089
49,115,0.336860768427
49,116,0.306785995539
49,117,0.36514837167
49,118,0.288675134595
49,119,0.392232270276
49,120,0.253546276419
49,121,0.0
49,122,0.333333333333
49,123,0.708683386892
49,124,0.391924757669
49,125,0.553818619695
49,126,0.553371571093
49,127,0.19245008973
49,128,0.394771016976
49,129,0.124034734589
49,130,0.218217890236
49,131,0.617540227194
49,132,0.622799155329
49,133,0.696310623823
49,134,0.533001790889
49,135,0.487950036474
49,136,0.539359889971
49,137,0.711512473538
49,138,0.0
49,139,0.7
49,140,0.57735026919
49,141,0.5
49,142,0.481125224325
49,143,0.3585685828
49,144,0.0
49,145,0.226455406829
49,146,0.48686449556
49,147,0.246598480958
49,148,0.572891899232
49,149,0.636363636364
49,150,0.699854212224
49,151,0.539359889971
49,152,0.516397779494
49,153,0.0
49,154,0.0
50,51,0.0
50,52,0.0
50,53,0.0
50,54,0.67082039325
50,55,0.0
50,56,0.132453235707
50,57,0.0
50,58,0.288675134595
50,59,0.0
50,60,0.288675134595
50,61,0.0
50,62,0.0
50,63,0.0
50,64,0.0
50,65,0.0
50,66,0.0
50,67,0.0
50,68,0.57735026919
50,69,0.707106781187
50,70,0.534522483825
50,71,0.0
50,72,0.0
50,73,0.0
50,74,0.0
50,75,0.0
50,76,0.0
50,77,0.0
50,78,0.0
50,79,0.0
50,80,0.0
50,81,0.0
50,82,0.0
50,83,0.0
50,84,0.0
50,85,0.0
50,86,0.0
50,87,0.0
50,88,0.0
50,89,0.534522483825
50,90,0.0
50,91,0.5
50,92,0.820782681668
50,93,0.188982236505
50,94,0.0
50,95,0.0
50,96,0.4
50,97,0.503952630679
50,98,0.0
50,99,0.0
50,100,0.0
50,101,0.152498570333
50,102,0.0
50,103,0.0
50,104,0.0
50,105,0.0
50,106,0.0
50,107,0.0
50,108,0.0
50,109,0.0
50,110,0.0
50,111,0.0
50,112,0.0
50,113,0.0
50,114,0.0
50,115,0.0962250448649
50,116,0.0
50,117,0.0
50,118,0.0
50,119,0.0
50,120,0.0
50,121,0.0
50,122,0.904534033733
50,123,0.527046276695
50,124,0.353553390593
50,125,0.925820099773
50,126,0.0
50,127,0.0
50,128,0.218217890236
50,129,0.288675134595
50,130,0.0
50,131,0.0
50,132,0.598684340089
50,133,0.0
50,134,0.549971940923
50,135,0.0
50,136,0.0
50,137,0.0
50,138,0.0
50,139,0.0
50,140,0.0
50,141,0.774596669241
50,142,0.408248290464
50,143,0.0920574617898
50,144,0.0
50,145,0.0
50,146,0.0
50,147,0.0
50,148,0.408248290464
50,149,0.707106781187
50,150,0.615457454897
50,151,0.0
50,152,0.0
50,153,0.353553390593
50,154,0.0
51,52,0.0
51,53,0.0
51,54,0.0
51,55,0.0
51,56,0.0
51,57,0.0
51,58,0.707106781187
51,59,0.0
51,60,0.0
51,61,0.0
51,62,0.0
51,63,0.0
51,64,0.0
51,65,0.628280862438
51,66,0.0
51,67,0.0
51,68,0.0
51,69,0.5
51,70,0.197385508488
51,71,0.75
51,72,0.408248290464
51,73,0.0
51,74,0.0
51,75,0.0
51,76,0.0
51,77,0.0
51,78,0.666666666667
51,79,0.0
51,80,0.408248290464
51,81,0.0
51,82,0.0
51,83,0.0
51,84,0.0
51,85,0.5
51,86,0.0
51,87,0.0
51,88,0.433012701892
51,89,0.321633760451
51,90,0.210818510678
51,91,0.158113883008
51,92,0.653274579918
51,93,0.0
51,94,0.566946709514
51,95,0.0
51,96,0.0
51,97,0.816496580928
51,98,0.0
51,99,0.0
51,100,0.0
51,101,0.0
51,102,0.337099931232
51,103,0.0
51,104,0.0
51,105,0.0
51,106,0.0
51,107,0.0
51,108,0.258198889747
51,109,0.0
51,110,0.0
51,111,0.0
51,112,0.0
51,113,0.0
51,114,0.0
51,115,0.0
51,116,0.0
51,117,0.0
51,118,0.0
51,119,0.0
51,120,0.0
51,121,0.229415733871
51,122,1.0
51,123,0.254000254
51,124,0.0
51,125,0.170940864689
51,126,0.944911182523
51,127,0.0
51,128,0.0
51,129,0.471404520791
51,130,0.0
51,131,0.970142500145
51,132,0.148522131447
51,133,0.707106781187
51,134,0.928476690885
51,135,0.240192230708
51,136,0.0
51,137,0.0
51,138,0.0
51,139,0.0
51,140,0.0
51,141,0.791256568075
51,142,0.738548945876
51,143,0.38490017946
51,144,0.0
51,145,0.0
51,146,0.0
51,147,0.0
51,148,0.436435780472
51,149,0.0
51,150,0.0
51,151,0.0
51,152,0.0
51,153,0.0
51,154,0.0
52,53,0.0
52,54,1.0
52,55,0.0
52,56,0.0
52,57,0.98019605882
52,58,0.0
52,59,0.0
52,60,0.0
52,61,0.0
52,62,0.0
52,63,0.0
52,64,0.0
52,65,0.210818510678
52,66,0.0
52,67,0.0
52,68,0.0
52,69,0.547722557505
52,70,0.184900065408
52,71,0.0
52,72,0.0
52,73,0.0
52,74,0.0
52,75,0.0
52,76,0.0
52,77,0.0
52,78,0.316227766017
52,79,0.0
52,80,0.0
52,81,0.0
52,82,0.0
52,83,0.0
52,84,0.0
52,85,0.0
52,86,0.0
52,87,0.0
52,88,0.0
52,89,0.0
52,90,0.0
52,91,0.0
52,92,0.554700196225
52,93,0.0
52,94,0.0
52,95,0.0
52,96,0.0
52,97,0.462910049886
52,98,0.0
52,99,0.0
52,100,0.57735026919
52,101,0.0
52,102,0.0
52,103,0.0727392967453
52,104,0.40771775315
52,105,0.0
52,106,1.0
52,107,0.0
52,108,0.0
52,109,0.0
52,110,0.0
52,111,0.0
52,112,0.0
52,113,0.0
52,114,0.0
52,115,0.251976315339
52,116,0.0
52,117,0.408248290464
52,118,0.0
52,119,0.0
52,120,0.0
52,121,0.801783725737
52,122,0.894427191
52,123,0.0
52,124,0.0
52,125,0.0
52,126,0.0
52,127,0.0
52,128,0.0629940788349
52,129,0.285714285714
52,130,0.0
52,131,0.0
52,132,0.204124145232
52,133,0.0
52,134,0.787838597158
52,135,0.0
52,136,0.0
52,137,0.0
52,138,0.0
52,139,0.0
52,140,0.0
52,141,0.0
52,142,0.0
52,143,0.188982236505
52,144,0.0
52,145,0.0
52,146,0.0
52,147,0.0
52,148,0.0
52,149,0.0
52,150,0.267261241912
52,151,0.0
52,152,0.0
52,153,0.0
52,154,0.333333333333
53,54,1.0
53,55,0.0
53,56,0.0
53,57,0.970725343394
53,58,0.353553390593
53,59,0.0
53,60,0.0
53,61,0.0
53,62,0.0
53,63,0.0
53,64,0.0
53,65,0.254000254
53,66,0.0
53,67,0.301511344578
53,68,0.534522483825
53,69,0.110431526075
53,70,0.288675134595
53,71,0.0
53,72,0.0
53,73,0.0
53,74,0.0
53,75,0.0
53,76,0.0
53,77,0.0
53,78,0.0
53,79,0.0
53,80,0.67082039325
53,81,0.0
53,82,0.0
53,83,0.0
53,84,0.0
53,85,0.0
53,86,0.471404520791
53,87,0.0
53,88,0.0
53,89,0.0
53,90,0.0
53,91,0.0
53,92,0.117851130198
53,93,0.0260289603148
53,94,0.0
53,95,0.0
53,96,0.0
53,97,0.0
53,98,0.0
53,99,0.0
53,100,0.171184197004
53,101,0.0
53,102,0.0
53,103,0.0
53,104,0.659286804744
53,105,0.0
53,106,1.0
53,107,0.0
53,108,0.0
53,109,0.0
53,110,0.0
53,111,0.0
53,112,0.0
53,113,0.0
53,114,0.0
53,115,0.327326835354
53,116,0.0
53,117,0.0
53,118,0.0
53,119,0.0
53,120,0.0
53,121,0.0
53,122,0.0
53,123,0.0
53,124,0.0
53,125,0.0
53,126,0.0
53,127,0.0
53,128,0.0
53,129,0.214422506968
53,130,0.0
53,131,0.707106781187
53,132,0.334076552391
53,133,0.0
53,134,0.0960030721475
53,135,0.0
53,136,0.0
53,137,0.0
53,138,0.0
53,139,0.0
53,140,0.0
53,141,0.0
53,142,0.0
53,143,0.0
53,144,0.0
53,145,0.0
53,146,0.0
53,147,0.0
53,148,0.0
53,149,0.0
53,150,0.301511344578
53,151,0.0
53,152,0.0
53,153,0.0
53,154,0.0
54,55,0.0
54,56,0.134839972493
54,57,0.298481002898
54,58,0.150755672289
54,59,0.0
54,60,0.597614304667
54,61,0.0
54,62,0.744208407535
54,63,0.304290309725
54,64,0.474341649025
54,65,0.188982236505
54,66,1.0
54,67,0.129099444874
54,68,0.762770071396
54,69,0.696310623823
54,70,0.458831467741
54,71,0.381385035698
54,72,0.0
54,73,0.444749589997
54,74,0.0
54,75,0.744208407535
54,76,0.588348405415
54,77,1.0
54,78,0.67082039325
54,79,0.0
54,80,0.421117443806
54,81,0.0
54,82,0.894427191
54,83,0.0
54,84,0.0
54,85,0.0
54,86,0.57735026919
54,87,0.67082039325
54,88,0.0
54,89,0.154507860787
54,90,0.0
54,91,0.0
54,92,0.0
54,93,0.333333333333
54,94,0.707106781187
54,95,0.0
54,96,0.408248290464
54,97,0.0867109969524
54,98,0.948683298051
54,99,0.0
54,100,0.0
54,101,0.57735026919
54,102,0.474341649025
54,103,0.0
54,104,0.60944940022
54,105,0.174077655956
54,106,0.476731294623
54,107,0.369274472938
54,108,0.387298334621
54,109,0.809039834956
54,110,0.0
54,111,0.0
54,112,0.0
54,113,0.487950036474
54,114,0.4053396142
54,115,0.19245008973
54,116,0.0
54,117,0.0
54,118,0.774596669241
54,119,0.353553390593
54,120,0.426401432711
54,121,0.32025630761
54,122,0.67082039325
54,123,0.0
54,124,0.612372435696
54,125,0.148249863332
54,126,0.36514837167
54,127,0.0
54,128,0.516397779494
54,129,0.355334527259
54,130,0.848528137424
54,131,0.666666666667
54,132,0.49346377122
54,133,0.0
54,134,0.249136439561
54,135,0.144337567297
54,136,0.0
54,137,0.204124145232
54,138,0.0
54,139,0.0
54,140,0.474341649025
54,141,0.0
54,142,0.852802865422
54,143,0.408248290464
54,144,0.0
54,145,0.522232967867
54,146,0.0
54,147,0.621059003408
54,148,0.306186217848
54,149,0.176117488419
54,150,0.197385508488
54,151,0.400891862869
54,152,0.0
54,153,0.0
54,154,0.0
55,56,0.169030850946
55,57,0.61658123049
55,58,0.0
55,59,0.0
55,60,0.0
55,61,0.0
55,62,0.0
55,63,0.054392829322
55,64,0.0
55,65,0.582771517414
55,66,0.0
55,67,0.0
55,68,0.20203050891
55,69,0.292770021885
55,70,0.0
55,71,0.0
55,72,0.0
55,73,0.0
55,74,0.0
55,75,0.0
55,76,0.0
55,77,0.0
55,78,0.258198889747
55,79,0.0
55,80,0.258198889747
55,81,0.534522483825
55,82,0.0
55,83,0.36514837167
55,84,0.0
55,85,0.0
55,86,0.235702260396
55,87,0.0
55,88,0.0
55,89,0.0
55,90,0.0
55,91,0.0
55,92,0.0721687836487
55,93,0.0
55,94,0.0
55,95,0.227921152919
55,96,0.0
55,97,0.183339699406
55,98,0.0
55,99,0.0
55,100,0.0
55,101,0.0
55,102,0.0
55,103,0.0
55,104,0.67082039325
55,105,0.0
55,106,0.274617518191
55,107,0.0
55,108,0.103695169473
55,109,0.0
55,110,0.0
55,111,0.0
55,112,0.0
55,113,0.0
55,114,0.0
55,115,0.133333333333
55,116,0.0
55,117,0.0614295116834
55,118,0.0
55,119,0.188982236505
55,120,0.0
55,121,0.204124145232
55,122,0.235702260396
55,123,0.0
55,124,0.0
55,125,0.1349763812
55,126,0.0
55,127,0.10886621079
55,128,0.0
55,129,0.0
55,130,0.204124145232
55,131,0.0975900072949
55,132,0.266666666667
55,133,0.0
55,134,0.0
55,135,0.237542274739
55,136,0.0
55,137,0.308303520069
55,138,0.0
55,139,0.0
55,140,0.226455406829
55,141,0.163299316186
55,142,0.145095250022
55,143,0.0
55,144,0.267261241912
55,145,0.0
55,146,0.142857142857
55,147,0.0
55,148,0.22360679775
55,149,0.138013111868
55,150,0.0
55,151,0.0
55,152,0.248069469178
55,153,0.111455642515
55,154,0.0
56,57,0.228747855499
56,58,0.0
56,59,0.0
56,60,0.400320384513
56,61,0.160128153805
56,62,0.0753778361444
56,63,0.162221421131
56,64,0.0912870929175
56,65,0.103695169473
56,66,0.0
56,67,0.0
56,68,0.522232967867
56,69,0.283473354757
56,70,0.0
56,71,0.194870940738
56,72,0.144337567297
56,73,0.176776695297
56,74,0.0
56,75,0.166666666667
56,76,0.213200716356
56,77,0.0
56,78,0.340502612303
56,79,0.077151674981
56,80,0.193600773166
56,81,0.0
56,82,0.353553390593
56,83,0.0
56,84,0.0
56,85,0.0
56,86,0.0
56,87,0.121267812518
56,88,0.290408934776
56,89,0.517114501254
56,90,0.339549875051
56,91,0.458349248514
56,92,0.18983159915
56,93,0.0
56,94,0.693375245282
56,95,0.0
56,96,0.672213996994
56,97,0.609271795845
56,98,0.0
56,99,0.0
56,100,0.0
56,101,0.25
56,102,0.0
56,103,0.0
56,104,0.0
56,105,0.57735026919
56,106,0.0
56,107,0.0622572806365
56,108,0.138675049056
56,109,0.107211253484
56,110,0.0
56,111,0.0389249472081
56,112,0.0962250448649
56,113,0.365636212064
56,114,0.0
56,115,0.130465614611
56,116,0.0
56,117,0.246182981959
56,118,0.0
56,119,0.0
56,120,0.0
56,121,0.257247877714
56,122,0.154303349962
56,123,0.707909855586
56,124,0.258198889747
56,125,0.290659179488
56,126,0.273861278753
56,127,0.0
56,128,0.201007563052
56,129,0.333333333333
56,130,0.0
56,131,0.110431526075
56,132,0.711868496814
56,133,0.0
56,134,0.0
56,135,0.0
56,136,0.0
56,137,0.0
56,138,0.0707106781187
56,139,0.426401432711
56,140,0.120385853086
56,141,0.396296961951
56,142,0.171498585143
56,143,0.0
56,144,0.0936585811582
56,145,0.0727392967453
56,146,0.0
56,147,0.0
56,148,0.478091443734
56,149,0.155386193773
56,150,0.51031036308
56,151,0.36514837167
56,152,0.0454076609186
56,153,0.0
56,154,0.0
57,58,0.960472143555
57,59,0.0
57,60,0.0
57,61,0.0
57,62,0.0
57,63,0.0
57,64,0.0
57,65,0.35957325998
57,66,0.0
57,67,0.0
57,68,0.0
57,69,0.0808452083454
57,70,0.0524142418361
57,71,0.928840728026
57,72,0.962435479023
57,73,0.0
57,74,0.0
57,75,0.989949493661
57,76,0.885437744847
57,77,0.0
57,78,0.0
57,79,0.0
57,80,0.618122537769
57,81,0.895443008694
57,82,0.0
57,83,0.989949493661
57,84,0.989949493661
57,85,0.574379685801
57,86,0.622799155329
57,87,0.0
57,88,0.0
57,89,0.0
57,90,0.0
57,91,0.0
57,92,0.164121987972
57,93,0.0962250448649
57,94,0.0
57,95,0.0
57,96,0.0
57,97,0.157242725508
57,98,0.960392076798
57,99,0.0
57,100,0.0
57,101,0.0
57,102,0.540061724867
57,103,0.785081015729
57,104,0.845906186017
57,105,0.0
57,106,0.861640436855
57,107,0.138675049056
57,108,0.285714285714
57,109,0.10976425999
57,110,0.0
57,111,0.67990010365
57,112,0.98019605882
57,113,0.332956045908
57,114,0.204124145232
57,115,0.64051261522
57,116,0.0
57,117,0.122169444356
57,118,0.989949493661
57,119,0.0
57,120,0.840511186249
57,121,0.0
57,122,0.0
57,123,0.0
57,124,0.0
57,125,0.0
57,126,0.0
57,127,0.0
57,128,0.0
57,129,0.140028008403
57,130,0.0
57,131,0.0
57,132,0.0
57,133,0.0
57,134,0.110377696422
57,135,0.0800640769025
57,136,0.0
57,137,0.0
57,138,0.0
57,139,0.0
57,140,0.0
57,141,0.0
57,142,0.0
57,143,0.113227703414
57,144,0.0
57,145,0.644402232529
57,146,0.0
57,147,0.0
57,148,0.0800640769025
57,149,0.390566732942
57,150,0.0422200330921
57,151,0.0
57,152,0.0
57,153,0.0
57,154,0.0
58,59,0.654653670708
58,60,0.0
58,61,0.288675134595
58,62,0.0
58,63,0.0289036656508
58,64,0.0
58,65,0.412393049421
58,66,0.204124145232
58,67,0.5
58,68,0.142857142857
58,69,0.0
58,70,0.4472135955
58,71,0.19245008973
58,72,0.4472135955
58,73,0.0
58,74,0.0
58,75,0.408248290464
58,76,0.707106781187
58,77,0.169030850946
58,78,0.0
58,79,0.452267016867
58,80,0.204124145232
58,81,0.258198889747
58,82,0.816496580928
58,83,0.333333333333
58,84,0.516397779494
58,85,0.144337567297
58,86,0.0
58,87,0.316227766017
58,88,0.0
58,89,0.179605302027
58,90,0.0
58,91,0.182574185835
58,92,0.527644853011
58,93,0.0
58,94,0.0
58,95,0.925820099773
58,96,0.0
58,97,0.416666666667
58,98,0.0
58,99,0.0
58,100,0.0
58,101,0.333333333333
58,102,0.0
58,103,0.162221421131
58,104,0.747017880834
58,105,0.0
58,106,0.790569415042
58,107,0.166666666667
58,108,0.119796996296
58,109,0.0749531688996
58,110,0.0741249316661
58,111,0.267261241912
58,112,0.75
58,113,0.607373393412
58,114,0.185695338177
58,115,0.452267016867
58,116,0.5
58,117,0.204124145232
58,118,0.288675134595
58,119,0.693375245282
58,120,0.158113883008
58,121,0.129099444874
58,122,0.0
58,123,0.122627867897
58,124,0.0
58,125,0.27914526312
58,126,0.218217890236
58,127,0.0
58,128,0.07453559925
58,129,0.151619608716
58,130,0.0
58,131,0.0
58,132,0.261116483934
58,133,0.0
58,134,0.0185312329165
58,135,0.0
58,136,0.0
58,137,0.0766964988847
58,138,0.0508328567775
58,139,0.522232967867
58,140,0.4472135955
58,141,0.109108945118
58,142,0.218217890236
58,143,0.5
58,144,0.25
58,145,0.0
58,146,0.0
58,147,0.353553390593
58,148,0.763762615826
58,149,0.214422506968
58,150,0.344123600806
58,151,0.333333333333
58,152,0.0
58,153,0.0
58,154,0.0
59,60,0.0
59,61,0.0
59,62,0.0
59,63,0.0
59,64,0.0
59,65,0.0
59,66,0.0
59,67,0.0
59,68,0.0
59,69,0.069843029577
59,70,0.0990147542977
59,71,0.272165526976
59,72,0.0
59,73,0.0
59,74,0.0
59,75,0.0
59,76,0.0
59,77,0.0
59,78,0.0
59,79,0.0
59,80,0.0
59,81,0.0
59,82,0.0
59,83,0.0
59,84,0.0
59,85,0.0
59,86,0.0
59,87,0.0
59,88,0.0
59,89,0.0
59,90,0.0
59,91,0.0
59,92,0.261116483934
59,93,0.0710669054519
59,94,0.0
59,95,0.0
59,96,0.0
59,97,0.77151674981
59,98,0.0
59,99,0.0
59,100,0.0
59,101,0.0
59,102,0.0
59,103,0.0
59,104,0.402693633128
59,105,0.0
59,106,0.0
59,107,0.0
59,108,0.0
59,109,0.0
59,110,0.101929438288
59,111,0.0
59,112,0.0
59,113,0.0
59,114,0.0
59,115,0.0
59,116,0.0
59,117,0.0
59,118,0.0
59,119,0.0
59,120,0.0
59,121,0.416025147169
59,122,0.0
59,123,0.0
59,124,0.1490711985
59,125,0.387298334621
59,126,0.0
59,127,0.0
59,128,0.0
59,129,0.218217890236
59,130,0.0
59,131,0.0
59,132,0.0
59,133,0.0
59,134,0.0
59,135,0.0
59,136,0.0
59,137,0.0
59,138,0.0
59,139,0.0
59,140,0.0
59,141,0.0
59,142,0.0
59,143,0.0
59,144,0.0
59,145,0.0
59,146,0.0
59,147,0.0
59,148,0.0
59,149,0.0
59,150,0.0
59,151,0.0345032779671
59,152,0.0
59,153,0.0
59,154,0.0
60,61,0.516397779494
60,62,0.4472135955
60,63,0.0
60,64,0.0
60,65,0.240965798671
60,66,0.218217890236
60,67,0.408248290464
60,68,0.668153104781
60,69,0.5749889085
60,70,0.53033008589
60,71,0.0
60,72,0.235702260396
60,73,0.144337567297
60,74,0.0
60,75,0.0
60,76,0.0
60,77,0.429805565841
60,78,0.102597835209
60,79,0.373543683819
60,80,0.169030850946
60,81,0.0
60,82,0.516397779494
60,83,0.0
60,84,0.0
60,85,0.0
60,86,0.288675134595
60,87,0.3685770701
60,88,0.154303349962
60,89,0.342997170285
60,90,0.0
60,91,0.25
60,92,0.529150262213
60,93,0.349250349251
60,94,0.0
60,95,0.566138517072
60,96,0.428845013935
60,97,0.19245008973
60,98,0.0
60,99,0.346687622641
60,100,0.481125224325
60,101,0.737864787373
60,102,0.0
60,103,0.0
60,104,0.230089496654
60,105,0.0
60,106,0.0
60,107,0.353553390593
60,108,0.222222222222
60,109,0.4
60,110,0.57735026919
60,111,0.0
60,112,0.0
60,113,0.0
60,114,0.0
60,115,0.471404520791
60,116,0.0
60,117,0.408248290464
60,118,0.0
60,119,0.0
60,120,0.0
60,121,0.0
60,122,0.359937016533
60,123,0.422577127364
60,124,0.0
60,125,0.229415733871
60,126,0.265165042945
60,127,0.0
60,128,0.430331482912
60,129,0.0
60,130,0.0
60,131,0.374634324633
60,132,0.5378528742
60,133,0.267261241912
60,134,0.235702260396
60,135,0.547722557505
60,136,0.526152219602
60,137,0.218217890236
60,138,0.182574185835
60,139,0.522232967867
60,140,0.0912870929175
60,141,0.19518001459
60,142,0.273861278753
60,143,0.335410196625
60,144,0.0
60,145,0.0
60,146,0.429668924424
